# #Depth CH4
218.337900 615.364300
218.338400 611.182700
218.339100 614.880300
218.339600 614.681700
218.340200 611.039700
218.340700 614.998400
218.341300 614.846800
218.341800 614.489700
218.375500 627.844000
218.376100 629.587000
218.376600 628.910800
218.377300 628.254800
218.377900 629.386800
218.378400 629.875200
218.378900 628.149900
218.379500 628.078100
218.380200 629.695200
218.380700 630.032700
218.381800 629.372200
218.382400 627.528100
218.382900 626.865000
218.383400 627.113400
218.384200 625.480600
218.384700 625.650900
218.385200 625.927800
218.385800 626.139000
218.386300 628.012200
218.386900 629.291800
218.387400 626.733800
218.388100 630.417200
218.388700 628.898400
218.389200 628.334800
218.389700 627.210300
218.390300 626.183800
218.390800 626.321900
218.391500 626.418500
218.392100 630.876900
218.392600 626.705200
218.393200 627.949500
218.393700 627.384500
218.394300 626.956600
218.395000 631.248300
218.395500 629.045700
218.396000 628.394700
218.396600 629.784400
218.397100 630.234400
218.397700 630.542800
218.398200 628.429000
218.398900 629.193900
218.399500 628.312100
218.400000 630.104500
218.400500 625.686000
218.401200 626.480100
218.401700 628.581300
218.402200 622.754700
218.402800 622.798100
218.403300 622.883300
218.435700 625.043100
218.436200 623.656600
218.436700 622.596500
218.437200 624.394600
218.437700 625.210800
218.438200 622.997700
218.438700 627.407400
218.439200 629.628600
218.439700 629.315300
218.445400 628.623100
218.445900 624.626000
218.447900 625.627600
218.448600 625.525200
218.449100 626.853700
218.451100 626.151200
218.451600 625.714300
218.452100 622.630400
218.452600 628.616800
218.453100 632.400000
218.453600 633.528100
218.456800 631.560300
218.457300 631.010200
218.457800 631.207800
218.458300 629.687500
218.458800 627.148500
218.459300 630.358900
218.586000 633.079500
218.586600 633.632800
218.587100 630.884200
218.587600 633.229700
218.588300 631.316400
218.588800 628.733700
218.589300 629.332800
218.589800 627.635700
218.590300 630.660900
218.590900 634.082200
218.591500 634.229000
218.592100 634.352000
218.592600 634.516500
218.593100 631.754100
218.593600 632.846400
218.594100 632.698500
218.594600 635.041500
218.595100 634.892000
218.595800 639.097300
218.596300 642.423900
218.597900 643.129900
218.598600 640.942300
218.599100 638.282000
218.599600 635.290900
218.600100 636.391600
218.600600 636.214700
218.601300 637.812900
218.601900 635.627400
218.602300 635.716300
218.602900 633.087000
218.603400 632.269100
218.604100 631.714100
218.604600 629.203900
218.605100 629.960600
218.605600 630.774200
218.605800 632.488700
218.617500 627.588800
218.624100 632.431100
218.624600 635.516400
218.625100 635.968500
218.625800 636.670100
218.626300 635.317600
218.627000 636.053300
218.627500 636.495300
218.628500 634.086000
218.629100 634.586000
218.629600 634.940600
218.630200 637.040600
218.630800 639.996800
218.631400 636.488000
218.631900 637.352300
218.632500 636.566100
218.633100 637.792000
218.633600 637.075800
218.634200 639.471100
218.634900 637.451200
218.635400 637.007200
218.635900 636.592800
218.636400 636.785900
218.637100 636.779600
218.637600 635.464400
218.638100 635.590300
218.638800 637.782500
218.639300 635.173700
218.639800 636.327600
218.640400 635.376000
218.640900 631.897900
218.641600 633.152800
218.642100 629.511800
218.642800 631.231100
218.643300 630.902900
218.643800 629.916600
218.644300 629.574800
218.645000 627.121700
218.645500 628.369000
218.646100 627.977900
218.646600 625.218800
218.647300 625.191600
218.647800 623.322000
218.648300 626.052900
218.649000 623.125100
218.649500 623.776100
218.650000 626.093900
218.650500 622.377500
218.651200 624.889900
218.651800 623.363400
218.652300 624.336400
218.653000 624.974800
218.653500 625.963800
218.654000 623.942000
218.654500 626.316500
218.655200 625.991500
218.655700 629.371300
218.656200 626.165600
218.656900 626.174300
218.657500 628.353300
218.658000 626.510000
218.658700 627.717800
218.659200 627.465500
218.659700 632.261300
218.660200 629.216200
218.660900 629.954500
218.661400 629.757500
218.662100 630.089400
218.662600 629.387400
218.663200 632.067800
218.663700 632.395200
218.664400 632.025400
218.664900 631.603100
218.665400 631.391300
218.665900 629.433600
218.666600 630.221400
218.667100 630.967900
218.667800 630.700900
218.668300 631.184500
218.668900 632.050500
218.669400 629.538900
218.669900 630.164900
218.670600 627.780900
218.671100 630.796500
218.671800 632.660300
218.672300 632.323700
218.676800 622.464800
218.677500 620.260200
218.678000 616.535200
218.678500 617.718800
218.679200 619.579600
218.679700 618.979700
218.680200 618.148700
218.680900 619.184300
218.681500 617.615500
218.682000 616.005000
218.682700 616.927900
218.683200 618.285700
218.683700 622.621900
218.684400 619.349100
218.684900 624.090900
218.685400 626.258500
218.685900 624.768300
218.686600 625.363500
218.687100 629.175200
218.687700 630.056700
218.688300 633.077400
218.688800 631.044700
218.694000 625.431100
218.694600 624.026900
218.695200 622.260600
218.695700 622.379900
218.696400 624.154400
218.696900 622.761300
218.697500 621.258500
218.698000 622.924100
218.698700 622.878900
218.699200 621.376300
218.699900 622.371400
218.700400 622.227300
218.700900 624.640300
218.701600 624.856900
218.702100 627.102000
218.702600 630.103700
218.703300 630.434800
218.703900 629.773000
218.704400 630.982900
218.704900 631.187800
218.705600 631.322700
218.706100 630.920300
218.706600 627.725300
218.707300 628.870900
218.707800 628.158400
218.708500 630.165000
218.709000 627.599000
218.709600 625.978300
218.710300 631.683500
218.710800 630.534400
218.711300 630.016600
218.712000 625.524800
218.712500 629.819700
218.713000 628.248300
218.713700 629.004500
218.714200 630.056900
218.714900 630.219800
218.715500 633.039700
218.716000 631.068800
218.716500 631.420400
218.717200 630.080500
218.717700 632.597900
218.718400 630.419500
218.718900 630.250400
218.728800 627.618500
218.729300 628.724700
218.729800 630.451600
218.730500 629.145800
218.731000 629.604000
218.731500 631.063100
218.732200 630.473500
218.732700 630.908700
218.733300 628.080200
218.733900 629.911500
218.734500 629.925200
218.735100 628.842800
218.740900 621.116000
218.741400 624.020300
218.755400 624.928700
218.755900 621.270700
218.756600 622.480100
218.757100 625.157600
218.757800 626.095600
218.758300 625.168900
218.758800 627.032800
218.759300 630.291100
218.760000 628.483400
218.760600 628.735900
218.761200 630.673000
218.761700 625.399400
218.762300 631.201800
218.762800 628.680200
218.763500 632.688500
218.764000 633.629400
218.764500 630.405200
218.765200 628.298100
218.765700 630.540800
218.766400 633.079200
218.766900 631.417100
218.767600 629.660400
218.768200 626.843100
218.768700 626.341700
218.769200 625.254600
218.769900 626.869100
218.770400 626.196000
218.770900 625.223000
218.771600 624.921500
218.772100 626.272500
218.772600 624.613300
218.773300 624.999500
218.773900 625.381100
218.774400 628.015200
218.775100 627.573000
218.775600 626.584300
218.776100 627.873800
218.776800 631.950700
218.779000 626.770700
218.779600 626.882900
218.780100 621.882100
218.780800 625.860000
218.781300 627.369100
218.782000 628.265300
218.783700 623.694100
218.784200 621.860100
218.784900 620.196700
218.785500 624.450500
218.786000 619.830500
218.786500 620.469300
218.787200 621.832900
218.787700 620.614900
218.788200 621.202200
218.788700 619.503800
218.789400 619.580100
218.789900 620.021300
218.790600 619.936800
218.791200 624.242300
218.791700 620.124200
218.792200 620.185200
218.792900 624.468300
218.793400 623.018900
218.793900 622.193200
218.794600 627.083700
218.795100 628.213300
218.795800 625.936300
218.796300 627.288900
218.796900 630.042500
218.797400 629.862300
218.797900 629.992400
218.798600 634.372900
218.799100 634.925100
218.799800 630.837400
218.800300 629.330500
218.800800 629.428200
218.801500 629.769000
218.802000 630.868200
218.802600 628.408000
218.803100 630.101700
218.803800 631.787500
218.804300 631.115500
218.804800 633.524800
218.805500 630.936500
218.806000 633.042400
218.806500 632.731400
218.807000 631.440300
218.807700 629.254300
218.808300 631.409600
218.808800 633.481100
218.809500 630.290700
218.810000 628.667700
218.810500 630.390700
218.811200 629.498800
218.811700 626.641900
218.812200 625.596000
218.812900 628.108500
218.813400 624.943700
218.814000 625.640900
218.814500 625.948800
218.815200 623.111700
218.815700 622.504000
218.816200 621.984800
218.816700 623.026400
218.817400 625.429400
218.817900 625.068400
218.818400 624.656100
218.819100 622.423000
218.819700 624.480500
218.820200 627.382700
218.820700 625.203300
218.821400 624.902400
218.821900 624.690900
218.822400 627.122200
218.823100 628.339700
218.823600 628.248400
218.824100 626.735100
218.824600 629.974600
218.825300 628.830300
218.825900 625.032500
218.826400 626.629600
218.826900 626.214000
218.827600 626.839400
218.828100 627.904800
218.828600 629.750900
218.829300 627.037000
218.829800 627.798500
218.830300 627.905700
218.830900 626.951600
218.831400 628.293800
218.832100 628.276200
218.832600 626.981100
218.833100 631.144000
218.833800 631.310300
218.834300 627.769700
218.834800 626.591800
218.835300 628.015400
218.836000 628.304100
218.836500 628.605300
218.837100 628.191100
218.837600 626.334700
218.838300 629.193700
218.838800 627.436900
218.839300 627.002300
218.839800 628.652000
218.840300 627.823000
218.841000 624.209100
218.841500 625.769700
218.842000 626.318600
218.842600 627.458800
218.843200 626.016900
218.843800 626.198400
218.844300 626.826000
218.844800 628.415800
218.845300 630.559000
218.846000 630.822800
218.846500 629.179900
218.847000 628.857300
218.847700 631.422100
218.848200 633.618900
218.848800 631.488600
218.849300 633.073100
218.849800 631.735000
218.850500 631.195200
218.851000 633.533800
218.851500 632.431700
218.852200 633.526600
218.852700 634.555300
218.853200 632.797100
218.853800 633.999400
218.854300 634.165400
218.854800 632.510900
218.855500 633.412000
218.856000 635.628900
218.857200 633.427100
218.857700 632.245600
218.858200 630.386100
218.858700 630.188100
218.859300 629.536300
218.860000 630.425500
218.860500 627.061000
218.861000 628.058200
218.861700 627.648600
218.862200 624.631300
218.862700 626.833800
218.863200 624.854700
218.863900 626.889300
218.864400 625.048600
218.865000 625.059400
218.865500 626.730700
218.866000 626.579400
218.866700 629.258300
218.867200 627.704300
218.867700 629.775000
218.868400 631.610700
218.868900 631.848900
218.869400 630.812500
218.870100 629.531300
218.870600 629.617000
218.871200 630.638900
218.871700 630.797100
218.872200 633.433500
218.872900 632.595600
218.873400 633.841600
218.873900 633.023000
218.874400 632.148300
218.875100 633.701300
218.875600 632.539200
218.876200 632.611300
218.876700 629.648800
218.877200 632.405000
218.877900 630.940400
218.878400 634.152500
218.878900 632.229800
218.879600 631.331300
218.880100 629.197200
218.880600 627.121200
218.881100 628.286000
218.881700 625.531500
218.882400 624.092700
218.882900 623.549100
218.883400 627.945800
218.883900 623.063500
218.884400 625.203400
218.885100 625.735600
218.885600 626.374200
218.886100 627.666800
218.886800 625.301000
218.887400 627.026900
218.887900 626.059900
218.888400 625.858400
218.888900 626.031300
218.889600 628.451100
218.890100 626.995200
218.890600 630.209600
218.891100 632.765700
218.891800 631.053200
218.892300 632.410200
218.892800 633.267500
218.893400 633.759800
218.893900 632.231800
218.894400 632.629300
218.895100 631.517800
218.895600 630.818300
218.896100 631.437600
218.896600 632.802300
218.897100 630.420600
218.897800 627.539500
218.898300 625.348400
218.898900 626.211500
218.899400 626.424600
218.900100 627.655000
218.900600 627.351300
218.901100 629.840900
218.901600 627.698900
218.902100 626.979000
218.902600 626.032000
218.903300 628.283100
218.903800 621.824300
218.904400 623.163400
218.904900 627.127900
218.905400 628.054300
218.905900 627.239900
218.906600 628.784600
218.907100 627.577500
218.907600 625.220100
218.908100 628.399300
218.908800 627.326900
218.909300 624.671700
218.909900 629.584900
218.910400 628.011800
218.910900 628.247100
218.911400 626.920800
218.911900 628.461100
218.912600 627.919200
218.913100 628.423400
218.913600 627.730000
218.914300 625.284600
218.914800 629.091900
218.915400 624.947700
218.915900 625.874400
218.916400 625.010500
218.916900 622.671800
218.917600 623.888300
218.918100 621.848000
218.918600 618.713900
218.919100 619.215900
218.919600 622.037000
218.920100 621.031200
218.920700 620.216600
218.921200 622.848400
218.921900 620.779000
218.922400 623.534900
218.922900 621.758800
218.923400 624.305500
218.923900 623.801600
218.924400 625.422600
218.925100 626.188500
218.925600 626.923400
218.926200 626.335400
218.926700 624.754700
218.927200 624.844400
218.927900 627.018100
218.928400 628.630000
218.928900 628.188700
218.929400 630.270700
218.929900 630.222700
218.930600 630.830200
218.931100 628.064500
218.931700 632.128300
218.932200 631.937400
218.932700 632.796700
218.933400 630.564400
218.933900 632.165800
218.934400 630.443500
218.934900 630.061000
218.935400 629.323000
218.936100 629.382900
218.936600 628.791100
218.937200 627.012500
218.937700 627.547300
218.938200 627.123800
218.938900 625.372700
218.939400 625.311400
218.939900 626.714800
218.940400 628.966400
218.940900 626.383000
218.941600 628.817800
218.942100 628.048600
218.942700 629.988200
218.943200 628.660200
218.943700 626.789300
218.944200 628.470200
218.944700 629.339100
218.945400 629.872300
218.945900 629.062600
218.946400 630.713000
218.947000 628.707600
218.947600 628.636000
218.948200 626.152800
218.948700 624.604000
218.949200 625.023200
218.949700 625.643600
218.950200 623.866000
218.950900 623.503500
218.951400 624.290100
218.952000 624.719700
218.952400 623.149900
218.953000 625.145300
218.953500 625.049400
218.954000 627.439500
218.954700 624.238800
218.955200 626.083400
218.955700 628.560000
218.956300 628.408600
218.956800 628.305400
218.957400 628.536600
218.958000 630.526600
218.958500 629.412700
218.959000 629.969200
218.959500 631.601100
218.960000 628.577600
218.960700 629.286800
218.961200 628.162900
